Koordinatensystem : Lambert konform konisch
Rechtswert        : 3799500 Meter
Hochwert          : 2747500 Meter
Hoehenlage        : 48 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3799500 2747500 12 16 17  -0.3 1033  24  4.1 2  3.0  81    0    4 241 -318  3
3799500 2747500 12 16 18  -0.9 1033  16  2.7 2  3.0  84    0    0 235 -317  3
3799500 2747500 12 16 19  -1.2 1033   7  2.8 5  3.0  86    0    0 247 -316  3
3799500 2747500 12 16 20  -0.9 1033  16  2.7 5  3.0  88    0    0 260 -316  3
3799500 2747500 12 16 21  -1.2 1033  47  3.1 4  3.1  89    0    0 256 -316  3
3799500 2747500 12 16 22  -0.8 1033  25  2.8 6  3.1  89    0    0 261 -316  3
3799500 2747500 12 16 23  -0.9 1033  29  3.3 6  3.1  89    0    0 271 -315  3
3799500 2747500 12 16 24  -1.0 1033  14  2.9 7  3.1  90    0    0 275 -313  3
3799500 2747500 12 17  1  -1.0 1033  66  1.5 8  3.1  89    0    0 285 -312  3
3799500 2747500 12 17  2  -1.0 1032 350  1.0 7  3.1  89    0    0 286 -310  3
3799500 2747500 12 17  3  -1.2 1032 262  2.4 5  3.1  90    0    0 273 -309  3
3799500 2747500 12 17  4  -0.9 1031 244  2.6 6  3.1  90    0    0 269 -309  3
3799500 2747500 12 17  5  -0.8 1031 228  2.2 8  3.1  90    0    0 284 -309  3
3799500 2747500 12 17  6  -0.7 1030 241  2.1 8  3.2  90    0    0 293 -308  3
3799500 2747500 12 17  7  -0.9 1030 241  2.7 8  3.2  90    0    0 295 -308  3
3799500 2747500 12 17  8  -0.9 1030 254  2.9 8  3.2  91    0    0 295 -309  3
3799500 2747500 12 17  9  -1.0 1029 284  3.1 8  3.2  91    0    0 296 -311  3
3799500 2747500 12 17 10  -0.8 1029 246  2.8 8  3.2  92    0   21 298 -312  3
3799500 2747500 12 17 11  -0.5 1030 239  2.5 7  3.2  91    0   34 297 -314  3
3799500 2747500 12 17 12  -0.3 1030 264  1.2 7  3.3  92    0   35 292 -315  3
3799500 2747500 12 17 13   0.2 1030 322  1.3 7  3.4  93    0   39 294 -316  3
3799500 2747500 12 17 14   0.4 1030 327  1.7 7  3.5  93    0   34 295 -316  3
3799500 2747500 12 17 15   0.7 1030 309  1.6 7  3.6  93    0   36 297 -316  3
3799500 2747500 12 17 16   0.9 1030 343  1.7 8  3.7  93    0   11 303 -316  3
3799500 2747500 12 17 17   0.9 1030 347  1.8 7  3.7  93    0    0 304 -316  3
3799500 2747500 12 17 18   1.0 1030 344  2.3 8  3.7  93    0    0 304 -316  3
3799500 2747500 12 17 19   1.2 1030 331  1.8 8  3.7  92    0    0 311 -316  3
3799500 2747500 12 17 20   1.0 1030 328  1.5 8  3.7  93    0    0 311 -316  3
3799500 2747500 12 17 21   1.1 1031 344  1.3 8  3.7  93    0    0 310 -316  3
3799500 2747500 12 17 22   1.0 1031 345  1.0 8  3.7  93    0    0 311 -316  3
3799500 2747500 12 17 23   1.1 1031 272  1.4 8  3.7  93    0    0 311 -316  3
3799500 2747500 12 17 24   1.0 1031 254  1.6 7  3.7  93    0    0 305 -316  3
3799500 2747500 12 18  1   1.0 1031 264  1.4 8  3.7  93    0    0 303 -316  3
3799500 2747500 12 18  2   1.0 1031 347  1.2 8  3.8  94    0    0 308 -316  3
3799500 2747500 12 18  3   1.0 1031 288  1.7 8  3.8  94    0    0 307 -316  3
3799500 2747500 12 18  4   1.0 1031 180  1.3 7  3.7  93    0    0 301 -316  3
3799500 2747500 12 18  5   1.0 1030 242  1.9 8  3.7  93    0    0 299 -316  3
3799500 2747500 12 18  6   1.0 1030 242  1.9 8  3.8  94    0    0 302 -316  3
3799500 2747500 12 18  7   1.0 1030 240  1.6 8  3.8  94    0    0 301 -316  3
3799500 2747500 12 18  8   1.0 1030 253  1.6 8  3.8  94    0    0 300 -316  3
3799500 2747500 12 18  9   1.0 1030 246  1.7 8  3.8  94    0    0 301 -316  3
3799500 2747500 12 18 10   1.2 1030 238  2.0 8  3.8  95    0   22 299 -316  3
3799500 2747500 12 18 11   1.2 1031 235  2.2 8  3.9  95    0   39 298 -316  3
3799500 2747500 12 18 12   1.5 1031 234  2.5 7  3.9  95    0   44 293 -317  3
3799500 2747500 12 18 13   1.6 1031 259  1.9 7  3.9  94    0   38 288 -319  3
3799500 2747500 12 18 14   1.9 1030 201  2.3 7  4.0  94    0   35 291 -320  3
3799500 2747500 12 18 15   1.9 1030 255  2.3 7  4.0  94    0   27 293 -319  3
3799500 2747500 12 18 16   2.1 1030 214  2.5 8  4.1  94    0   10 300 -318  3
3799500 2747500 12 18 17   2.2 1030 234  2.1 7  4.1  93    0    0 301 -317  3
3799500 2747500 12 18 18   2.1 1030 237  2.6 8  4.1  93    0    0 300 -316  3
3799500 2747500 12 18 19   2.2 1030 217  2.3 6  4.1  94    0    0 295 -316  3
3799500 2747500 12 18 20   2.3 1029 220  2.4 7  4.1  94    0    0 291 -316  3
3799500 2747500 12 18 21   2.4 1029 223  2.3 7  4.2  94    0    0 296 -316  3
3799500 2747500 12 18 22   2.5 1029 228  2.3 7  4.2  94    0    0 297 -316  3
3799500 2747500 12 18 23   2.8 1029 205  2.2 7  4.3  94    0    0 297 -316  3
3799500 2747500 12 18 24   3.1 1029 161  2.1 7  4.4  94    0    0 297 -316  3
3799500 2747500 12 19  1   3.4 1028 111  1.9 7  4.5  94    0    0 287 -310  3
3799500 2747500 12 19  2   3.6 1028 116  1.8 7  4.6  94    0    0 301 -310  3
3799500 2747500 12 19  3   3.8 1028  97  1.7 7  4.6  95    0    0 296 -309  3
3799500 2747500 12 19  4   3.6 1028 109  1.6 7  4.6  95    0    0 292 -309  3
3799500 2747500 12 19  5   3.6 1028  79  1.5 7  4.6  96    0    0 298 -309  3
3799500 2747500 12 19  6   3.3 1028  29  1.0 8  4.6  97    0    0 302 -308  3
3799500 2747500 12 19  7   3.3 1029 331  1.7 7  4.6  96    0    0 301 -307  3
3799500 2747500 12 19  8   3.3 1029   8  1.6 8  4.5  95    0    0 302 -306  3
3799500 2747500 12 19  9   3.2 1030 340  1.7 8  4.5  95    0    2 306 -304  3
3799500 2747500 12 19 10   3.2 1030  14  1.3 7  4.5  95    0   23 300 -304  3
3799500 2747500 12 19 11   3.8 1030  85  1.4 7  4.6  96    6   74 297 -305  3
3799500 2747500 12 19 12   4.3 1031 148  1.5 5  4.8  96   97  105 288 -309  3
3799500 2747500 12 19 13   5.4 1031 331  1.5 3  4.8  91  128  104 270 -312  3
3799500 2747500 12 19 14   5.8 1030  18  1.8 3  4.8  86   94   99 261 -314  3
3799500 2747500 12 19 15   5.6 1030 350  2.1 4  4.7  84   32   73 266 -315  3
3799500 2747500 12 19 16   5.1 1030   9  2.3 6  4.6  85    5   26 279 -313  3
3799500 2747500 12 19 17   4.3 1031   7  2.3 5  4.6  87    0    0 281 -311  3
3799500 2747500 12 19 18   3.7 1031   4  1.8 3  4.5  91    0    0 264 -308  3
3799500 2747500 12 19 19   2.8 1031 360  1.4 5  4.3  92    0    0 262 -306  3
3799500 2747500 12 19 20   2.8 1032  13  2.2 6  4.2  93    0    0 276 -304  3
3799500 2747500 12 19 21   2.6 1032   6  1.0 7  4.3  96    0    0 286 -303  3
3799500 2747500 12 19 22   2.5 1032 137  1.5 6  4.3  96    0    0 285 -302  3
3799500 2747500 12 19 23   2.2 1032   0  0.9 5  4.2  95    0    0 274 -302  3
3799500 2747500 12 19 24   1.9 1032   4  0.8 3  4.2  96    0    0 257 -301  3
3799500 2747500 12 20  1   1.2 1032   1  1.0 3  4.1  98    0    0 246 -301  3
3799500 2747500 12 20  2   1.6 1032 222  1.2 3  3.9  95    0    0 245 -301  3
3799500 2747500 12 20  3   2.0 1031 341  2.0 4  3.9  93    0    0 252 -301  3
3799500 2747500 12 20  4   0.1 1032 150  1.1 1  3.8  94    0    0 241 -300  3
3799500 2747500 12 20  5   0.9 1032 303  1.0 1  3.7  96    0    0 224 -301  3
3799500 2747500 12 20  6   0.0 1032 289  2.0 2  3.7  96    0    0 231 -301  3
3799500 2747500 12 20  7   0.3 1032 203  1.6 4  3.6  96    0    0 247 -301  3
3799500 2747500 12 20  8  -0.3 1032 204  1.3 6  3.6  95    0    0 269 -301  3
3799500 2747500 12 20  9  -0.3 1032 200  1.4 7  3.5  96    0    1 287 -301  3
3799500 2747500 12 20 10  -0.1 1032 196  1.5 8  3.6  98    1   37 299 -302  3
3799500 2747500 12 20 11   0.6 1033 199  1.6 4  3.7  99    1   61 286 -305  3
3799500 2747500 12 20 12   1.0 1033 203  1.6 7  3.9  99    0   44 282 -309  3
3799500 2747500 12 20 13   1.3 1033 237  2.0 7  4.0  99    0   52 302 -313  3
3799500 2747500 12 20 14   2.0 1032 239  2.5 8  4.1  98    0   44 309 -315  3
3799500 2747500 12 20 15   2.4 1032 240  2.7 8  4.2  96    0   15 318 -316  3
3799500 2747500 12 20 16   2.6 1032 249  1.8 8  4.3  97    0    7 319 -316  3
3799500 2747500 12 20 17   2.8 1032 252  2.0 8  4.4  97    0    0 320 -315  3
3799500 2747500 12 20 18   3.0 1032 227  1.7 8  4.4  97    0    0 319 -315  3
3799500 2747500 12 20 19   3.2 1033 246  1.7 8  4.5  96    0    0 319 -316  3
3799500 2747500 12 20 20   3.4 1032 264  2.0 8  4.5  95    0    0 320 -316  3
3799500 2747500 12 20 21   3.5 1033 258  1.0 8  4.5  95    0    0 321 -316  3
3799500 2747500 12 20 22   3.7 1033 238  1.4 8  4.6  95    0    0 323 -316  3
3799500 2747500 12 20 23   3.7 1033  26  0.7 8  4.6  94    0    0 324 -316  3
3799500 2747500 12 20 24   3.6 1033 240  1.6 8  4.6  95    0    0 324 -316  3
3799500 2747500 12 21  1   4.0 1033 268  1.0 8  4.6  94    0    0 324 -316  3
3799500 2747500 12 21  2   4.1 1033 242  1.4 8  4.7  94    0    0 325 -316  3
3799500 2747500 12 21  3   4.1 1033 254  1.1 8  4.7  95    0    0 324 -316  3
3799500 2747500 12 21  4   4.2 1034 249  1.3 8  4.8  95    0    0 325 -316  3
3799500 2747500 12 21  5   4.2 1034 267  1.0 8  4.8  96    0    0 326 -315  3
3799500 2747500 12 21  6   4.4 1034 306  0.8 8  4.9  96    0    0 326 -315  3
3799500 2747500 12 21  7   4.5 1034 234  0.9 8  4.9  96    0    0 327 -316  3
3799500 2747500 12 21  8   4.5 1034 189  0.8 8  4.9  96    0    0 327 -316  3
3799500 2747500 12 21  9   4.7 1034 357  0.9 7  5.0  96    0    0 321 -317  3
3799500 2747500 12 21 10   5.7 1035   5  1.7 7  5.2  97    0   17 319 -318  3
3799500 2747500 12 21 11   5.5 1035 123  1.6 8  5.4  97    0   31 324 -321  3
3799500 2747500 12 21 12   5.8 1036 105  1.3 7  5.5  98    0   44 324 -323  3
3799500 2747500 12 21 13   6.5 1036  38  1.8 7  5.6  98    0   45 319 -325  3
3799500 2747500 12 21 14   6.6 1035  25  1.6 8  5.8  97    0   43 325 -327  3
3799500 2747500 12 21 15   6.8 1035  47  1.1 8  5.8  97    0   32 329 -329  3
3799500 2747500 12 21 16   6.7 1035  61  0.9 8  5.8  97    0   10 328 -328  3
3799500 2747500 12 21 17   6.6 1036  56  1.4 8  5.8  97    0    0 328 -326  3
3799500 2747500 12 21 18   6.5 1036  39  1.6 8  5.7  97    0    0 328 -322  3
3799500 2747500 12 21 19   6.7 1036  69  1.6 8  5.7  96    0    0 329 -318  3
3799500 2747500 12 21 20   6.7 1037  83  1.6 8  5.8  96    0    0 330 -317  3
3799500 2747500 12 21 21   6.6 1037  81  1.5 7  5.7  96    0    0 325 -319  3
3799500 2747500 12 21 22   6.6 1037  93  1.9 8  5.6  95    0    0 323 -321  3
3799500 2747500 12 21 23   6.4 1037  87  2.0 8  5.5  93    0    0 329 -322  3
3799500 2747500 12 21 24   6.2 1037 133  2.2 8  5.3  92    0    0 328 -322  3
3799500 2747500 12 22  1   6.7 1037 109  2.0 8  5.2  89    0    0 328 -322  3
3799500 2747500 12 22  2   6.7 1037 104  2.0 8  5.0  84    0    0 328 -322  3
3799500 2747500 12 22  3   6.8 1037  84  1.6 7  4.9  81    0    0 322 -322  3
3799500 2747500 12 22  4   6.1 1037  72  1.8 7  4.9  83    0    0 315 -322  3
3799500 2747500 12 22  5   6.1 1037  63  2.0 7  5.0  87    0    0 314 -323  3
3799500 2747500 12 22  6   4.7 1037 124  1.8 6  4.9  90    0    0 306 -323  3
3799500 2747500 12 22  7   4.5 1037  86  1.7 6  4.8  93    0    0 298 -323  3
3799500 2747500 12 22  8   4.4 1037  88  1.7 6  4.7  93    0    0 297 -323  3
3799500 2747500 12 22  9   4.3 1037  84  1.8 6  4.6  91    0    1 298 -323  3
3799500 2747500 12 22 10   4.5 1037 100  1.8 5  4.5  89    2   34 293 -324  3
3799500 2747500 12 22 11   5.4 1038 102  2.3 3  4.5  85   23   60 278 -326  3
3799500 2747500 12 22 12   6.6 1038 112  2.4 3  4.5  79   32   78 270 -329  3
3799500 2747500 12 22 13   7.2 1037 110  2.7 1  4.4  73   71   65 261 -331  3
3799500 2747500 12 22 14   6.9 1037  97  2.9 2  4.3  71   25   71 256 -334  3
3799500 2747500 12 22 15   6.2 1036  67  3.3 7  4.3  74    0   24 285 -334  3
3799500 2747500 12 22 16   6.3 1036  77  2.5 8  4.4  76    0    6 313 -333  3
3799500 2747500 12 22 17   6.0 1036  67  2.6 8  4.4  77    0    0 318 -331  3
3799500 2747500 12 22 18   6.1 1036  74  2.5 8  4.4  78    0    0 318 -330  3
3799500 2747500 12 22 19   5.9 1037  77  2.5 7  4.5  78    0    0 314 -328  3
3799500 2747500 12 22 20   5.9 1037  91  3.2 7  4.5  80    0    0 310 -326  3
3799500 2747500 12 22 21   5.8 1037  90  2.7 8  4.5  81    0    0 316 -325  3
3799500 2747500 12 22 22   5.5 1037  93  3.0 8  4.5  81    0    0 322 -325  3
3799500 2747500 12 22 23   5.4 1037 100  3.0 8  4.4  81    0    0 322 -324  3
3799500 2747500 12 22 24   5.3 1037 100  2.9 7  4.4  81    0    0 317 -323  3
3799500 2747500 12 23  1   4.8 1037 100  3.0 7  4.4  83    0    0 310 -323  3
3799500 2747500 12 23  2   4.4 1037  74  3.2 7  4.4  85    0    0 309 -322  3
3799500 2747500 12 23  3   4.5 1036  88  2.9 7  4.4  86    0    0 307 -320  3
3799500 2747500 12 23  4   4.2 1036 104  3.0 8  4.3  85    0    0 311 -318  3
3799500 2747500 12 23  5   4.1 1036  99  3.1 8  4.3  86    0    0 315 -317  3
3799500 2747500 12 23  6   4.0 1036  67  3.6 8  4.3  86    0    0 314 -317  3
3799500 2747500 12 23  7   4.0 1036  73  2.5 8  4.3  86    0    0 314 -316  3
3799500 2747500 12 23  8   3.6 1036  82  3.7 8  4.2  86    0    0 312 -315  3
3799500 2747500 12 23  9   3.6 1036  85  3.6 8  4.2  86    0    1 311 -313  3
3799500 2747500 12 23 10   3.4 1036  95  3.0 8  4.1  87    0   21 310 -311  3
3799500 2747500 12 23 11   3.5 1037  88  3.2 7  4.2  88    0   36 304 -312  3
3799500 2747500 12 23 12   3.7 1037  63  3.5 7  4.2  88    0   41 301 -314  3
3799500 2747500 12 23 13   3.8 1037  49  3.1 7  4.3  88    0   48 300 -316  3
3799500 2747500 12 23 14   3.4 1036  66  3.2 7  4.2  87    0   46 296 -319  3
3799500 2747500 12 23 15   3.1 1036  90  3.4 7  4.1  88    0   33 290 -320  3
3799500 2747500 12 23 16   2.9 1036  86  2.6 8  4.1  89    0   10 291 -319  3
3799500 2747500 12 23 17   2.7 1035  87  2.9 8  4.1  91    0    0 291 -317  3
3799500 2747500 12 23 18   2.8 1035  69  2.3 8  4.2  92    0    0 290 -316  3
3799500 2747500 12 23 19   2.7 1035  89  2.5 8  4.1  92    0    0 290 -314  3
3799500 2747500 12 23 20   2.4 1035  70  2.8 8  4.1  92    0    0 291 -313  3
3799500 2747500 12 23 21   2.6 1035  77  2.4 8  4.1  93    0    0 291 -312  3
3799500 2747500 12 23 22   2.5 1035  78  2.7 7  4.2  93    0    0 287 -312  3
3799500 2747500 12 23 23   2.2 1035  79  2.6 7  4.1  94    0    0 282 -312  3
3799500 2747500 12 23 24   2.3 1035  60  3.3 8  4.1  93    0    0 285 -312  3
3799500 2747500 12 24  1   2.0 1035  80  2.8 7  4.0  93    0    0 283 -312  3
3799500 2747500 12 24  2   1.7 1034  73  2.9 5  4.0  94    0    0 269 -312  3
3799500 2747500 12 24  3   1.6 1034  73  2.5 8  3.9  94    0    0 273 -312  3
3799500 2747500 12 24  4   1.2 1034  53  2.7 7  3.9  95    0    0 281 -312  3
3799500 2747500 12 24  5   1.2 1033  62  2.4 5  3.9  96    0    0 268 -312  3
3799500 2747500 12 24  6   0.8 1033  51  2.6 6  3.9  97    0    0 264 -312  3
3799500 2747500 12 24  7   1.0 1033  63  2.7 8  3.9  98    0    0 277 -312  3
3799500 2747500 12 24  8   0.9 1033 101  2.1 8  3.9  98    0    0 286 -311  3
3799500 2747500 12 24  9   0.8 1033  71  1.9 8  3.9  99    0    0 288 -311  3
3799500 2747500 12 24 10   0.8 1033  71  2.1 8  3.9 100    0   15 290 -310  3
3799500 2747500 12 24 11   1.0 1033  49  2.5 8  3.9  99    0   30 290 -312  3
3799500 2747500 12 24 12   1.3 1034  56  2.6 8  3.9  98    0   40 289 -314  3
3799500 2747500 12 24 13   1.1 1034  62  2.0 7  4.0  98    0   51 285 -316  3
3799500 2747500 12 24 14   1.1 1033  60  2.6 8  4.0  99    0   41 283 -318  3
3799500 2747500 12 24 15   1.0 1033  56  3.2 8  4.0  99    0   27 285 -320  3
3799500 2747500 12 24 16   1.4 1033  52  3.1 8  3.9  96    0    9 284 -318  3
3799500 2747500 12 24 17   1.3 1033  62  3.2 8  3.9  95    0    0 284 -316  3
3799500 2747500 12 24 18   1.2 1032  75  2.2 8  3.9  95    0    0 283 -315  3
3799500 2747500 12 24 19   1.1 1032  45  2.7 8  3.9  95    0    0 283 -313  3
3799500 2747500 12 24 20   1.1 1032  60  3.0 8  3.9  96    0    0 283 -312  3
3799500 2747500 12 24 21   1.9 1033  57  2.5 7  3.9  94    0    0 280 -311  3
3799500 2747500 12 24 22   1.9 1033  68  2.8 7  3.9  92    0    0 278 -310  3
3799500 2747500 12 24 23   1.7 1033  62  3.0 7  3.9  93    0    0 280 -309  3
3799500 2747500 12 24 24   1.4 1033  79  2.9 7  3.9  95    0    0 281 -308  3
3799500 2747500 12 25  1   1.8 1033  88  2.8 8  4.0  96    0    0 288 -307  3
3799500 2747500 12 25  2   2.1 1032  49  2.1 8  4.1  96    0    0 295 -306  3
3799500 2747500 12 25  3   2.4 1032  55  2.4 8  4.2  96    0    0 297 -306  3
3799500 2747500 12 25  4   2.5 1032  55  2.4 8  4.4  98    0    0 300 -305  3
3799500 2747500 12 25  5   3.2 1032  55  2.4 8  4.5  98    0    0 303 -305  3
3799500 2747500 12 25  6   3.3 1031  59  2.2 8  4.6  97    0    0 306 -305  3
3799500 2747500 12 25  7   2.7 1031  61  2.3 8  4.6  99    0    0 305 -305  3
3799500 2747500 12 25  8   2.7 1031 103  2.4 8  4.5 100    0    0 304 -305  3
3799500 2747500 12 25  9   3.0 1031  73  1.7 8  4.6 100    0    0 305 -305  3
3799500 2747500 12 25 10   4.2 1032  56  1.3 8  4.8  99    0   17 307 -306  3
3799500 2747500 12 25 11   4.5 1032  64  1.1 8  5.1  99    0   32 310 -308  3
3799500 2747500 12 25 12   4.5 1032  84  1.5 7  5.1 100    0   42 304 -312  3
3799500 2747500 12 25 13   5.1 1032  32  2.1 7  5.2  99    0   45 297 -315  3
3799500 2747500 12 25 14   3.1 1031 285  2.3 8  4.9  98    0   35 299 -317  3
3799500 2747500 12 25 15   3.6 1031 341  2.1 8  4.6  98    0   21 300 -318  3
3799500 2747500 12 25 16   3.1 1031 296  2.0 8  4.6  98    0    6 302 -317  3
3799500 2747500 12 25 17   3.7 1031 110  1.4 7  4.6  96    0    0 298 -316  3
3799500 2747500 12 25 18   4.6 1031  83  2.5 7  4.8  96    0    0 298 -315  3
3799500 2747500 12 25 19   4.2 1031 102  2.1 8  4.9  96    0    0 304 -314  3
3799500 2747500 12 25 20   4.3 1031 105  2.4 8  4.7  94    0    0 309 -312  3
3799500 2747500 12 25 21   4.2 1031 103  2.0 7  4.7  92    0    0 304 -312  3
3799500 2747500 12 25 22   4.0 1031 129  2.3 7  4.7  94    0    0 297 -311  3
3799500 2747500 12 25 23   3.4 1031  86  1.8 7  4.6  95    0    0 295 -310  3
3799500 2747500 12 25 24   3.4 1031  87  1.6 5  4.5  95    0    0 283 -310  3
3799500 2747500 12 26  1   3.2 1031 129  1.8 8  4.5  96    0    0 287 -309  3
3799500 2747500 12 26  2   2.8 1031 139  2.5 8  4.5  98    0    0 299 -308  3
3799500 2747500 12 26  3   2.5 1031 137  2.6 7  4.4  98    0    0 292 -307  3
3799500 2747500 12 26  4   2.5 1031 101  2.4 7  4.3  97    0    0 286 -305  3
3799500 2747500 12 26  5   2.4 1030 112  1.9 6  4.2  96    0    0 281 -305  3
3799500 2747500 12 26  6   2.4 1030 145  2.7 7  4.3  96    0    0 281 -305  3
3799500 2747500 12 26  7   2.5 1030 129  3.5 8  4.3  96    0    0 289 -305  3
3799500 2747500 12 26  8   2.4 1030 146  3.4 8  4.2  95    0    0 293 -306  3
3799500 2747500 12 26  9   1.8 1030 179  3.2 6  4.2  97    0    0 282 -307  3
3799500 2747500 12 26 10   1.7 1030 162  2.9 7  4.1  98    0   19 276 -309  3
3799500 2747500 12 26 11   1.7 1031 134  2.9 7  4.1  96    0   36 280 -311  3
3799500 2747500 12 26 12   2.0 1031 136  2.9 7  4.0  93    0   45 279 -314  3
3799500 2747500 12 26 13   2.0 1030 133  2.8 7  4.0  92    0   56 277 -315  3
3799500 2747500 12 26 14   2.3 1030 142  2.8 7  4.0  91    6   77 273 -318  3
3799500 2747500 12 26 15   2.3 1029 164  2.6 5  4.0  90   25   64 262 -320  3
3799500 2747500 12 26 16   2.3 1029 138  1.6 3  4.0  90   20   25 248 -318  3
3799500 2747500 12 26 17   1.8 1029  68  1.5 1  3.9  90    0    0 236 -316  3
3799500 2747500 12 26 18   0.6 1029  41  1.5 1  3.7  91    0    0 228 -316  3
3799500 2747500 12 26 19   0.0 1029  60  1.6 1  3.5  93    0    0 225 -315  3
3799500 2747500 12 26 20   0.0 1029  81  1.9 2  3.4  92    0    0 225 -314  3
3799500 2747500 12 26 21  -0.4 1029  98  1.9 0  3.4  92    0    0 223 -313  3
3799500 2747500 12 26 22  -1.1 1029 100  1.8 0  3.3  94    0    0 219 -312  3
3799500 2747500 12 26 23  -1.6 1029  91  1.6 0  3.2  94    0    0 217 -311  3
3799500 2747500 12 26 24  -2.0 1029  81  2.0 0  3.1  94    0    0 215 -310  3
3799500 2747500 12 27  1  -1.2 1028  84  1.3 2  3.1  94    0    0 218 -309  3
3799500 2747500 12 27  2  -2.0 1028  80  1.3 2  3.2  96    0    0 220 -308  3
3799500 2747500 12 27  3  -1.7 1028  81  1.2 6  3.1  95    0    0 224 -307  3
3799500 2747500 12 27  4  -1.1 1028  78  1.1 8  3.2  94    0    0 231 -307  3
3799500 2747500 12 27  5  -0.5 1028  82  1.4 8  3.3  94    0    0 235 -306  3
3799500 2747500 12 27  6   0.1 1027  85  1.1 8  3.4  93    0    0 237 -306  3
3799500 2747500 12 27  7   0.1 1027  84  1.6 7  3.5  92    0    0 237 -305  3
3799500 2747500 12 27  8  -0.1 1027  86  1.4 6  3.5  93    0    0 235 -304  3
3799500 2747500 12 27  9  -0.2 1027  87  1.8 6  3.5  93    0    0 234 -303  3
3799500 2747500 12 27 10   0.0 1027  85  1.8 8  3.5  93    0   15 236 -303  3
3799500 2747500 12 27 11  -0.3 1028  86  3.2 7  3.5  95    0   25 237 -305  3
3799500 2747500 12 27 12  -0.5 1028  83  2.3 7  3.6  98    0   26 234 -309  3
3799500 2747500 12 27 13  -0.3 1027  79  2.5 8  3.6  99    0   24 235 -313  3
3799500 2747500 12 27 14   0.1 1026  81  2.5 8  3.5  95    0   20 238 -315  3
3799500 2747500 12 27 15   0.0 1026  83  2.8 8  3.4  92    0   15 238 -316  3
3799500 2747500 12 27 16   0.4 1026 242  3.1 8  3.4  91    0    5 239 -315  3
3799500 2747500 12 27 17   0.4 1026 232  3.4 8  3.4  89    0    0 242 -313  3
3799500 2747500 12 27 18   0.4 1026 234  4.1 8  3.4  89    0    0 243 -311  3
3799500 2747500 12 27 19   0.6 1026 250  4.0 8  3.4  87    0    0 244 -309  3
3799500 2747500 12 27 20   0.4 1026 232  4.3 8  3.3  86    0    0 244 -308  3
3799500 2747500 12 27 21   0.3 1025 222  4.6 8  3.3  86    0    0 244 -308  3
3799500 2747500 12 27 22   0.2 1025 229  4.1 8  3.3  86    0    0 245 -307  3
3799500 2747500 12 27 23   0.4 1025 222  3.9 8  3.3  86    0    0 248 -307  3
3799500 2747500 12 27 24   0.5 1025 222  4.4 8  3.3  86    0    0 251 -307  3
3799500 2747500 12 28  1   0.6 1025 221  4.1 7  3.4  87    0    0 252 -308  3
3799500 2747500 12 28  2   0.5 1024 202  3.9 7  3.4  88    0    0 251 -309  3
3799500 2747500 12 28  3   0.9 1024 194  3.7 8  3.5  88    0    0 257 -309  3
3799500 2747500 12 28  4   1.2 1023 204  3.8 8  3.5  87    0    0 264 -310  3
3799500 2747500 12 28  5   1.6 1023 221  4.3 8  3.6  86    0    0 268 -311  3
3799500 2747500 12 28  6   2.0 1022 212  4.6 8  3.6  85    0    0 273 -312  3
3799500 2747500 12 28  7   2.2 1021 213  4.9 8  3.7  84    0    0 277 -313  3
3799500 2747500 12 28  8   2.3 1021 222  5.3 8  3.8  86    0    0 281 -314  3
3799500 2747500 12 28  9   2.4 1020 213  5.2 8  4.0  89    0    1 283 -314  3
3799500 2747500 12 28 10   2.5 1020 213  5.4 8  4.2  92    0   13 286 -315  3
